timestamp,src_ip,dst_ip,protocol,attack_type,severity,confidence,status
2026-01-07 22:47:54,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 33708.4656, threshold: 5.7983)"
2026-01-07 22:47:54,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 33708.4656, threshold: 5.7983)"
2026-01-07 22:47:54,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 33708.4656, threshold: 5.7983)"
2026-01-07 22:48:15,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 51787.2653, threshold: 5.7983)"
2026-01-07 22:48:15,185.125.190.57,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 51786.5346, threshold: 5.7983)"
2026-01-07 22:48:46,185.125.190.57,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 54549.5205, threshold: 5.7983)"
2026-01-07 22:48:47,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 60892.1337, threshold: 5.7983)"
2026-01-07 22:48:48,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 60894.1337, threshold: 5.7983)"
2026-01-07 22:48:48,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42118.4393, threshold: 5.7983)"
2026-01-07 22:48:48,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42117.8419, threshold: 5.7983)"
2026-01-07 22:48:49,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42118.4262, threshold: 5.7983)"
2026-01-07 22:48:49,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42164.6680, threshold: 5.7983)"
2026-01-07 22:48:51,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52205.9687, threshold: 5.7983)"
2026-01-07 22:48:51,140.82.112.21,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52205.7389, threshold: 5.7983)"
2026-01-07 22:48:51,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52205.9580, threshold: 5.7983)"
2026-01-07 22:48:51,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52233.3375, threshold: 5.7983)"
2026-01-07 22:48:52,140.82.112.21,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52205.7282, threshold: 5.7983)"
2026-01-07 22:48:52,140.82.112.21,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52282.9473, threshold: 5.7983)"
2026-01-07 22:48:52,140.82.112.21,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52224.0630, threshold: 5.7983)"
2026-01-07 22:48:52,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52205.9580, threshold: 5.7983)"
2026-01-07 22:48:53,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52205.9580, threshold: 5.7983)"
2026-01-07 22:48:53,140.82.112.21,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52231.9539, threshold: 5.7983)"
2026-01-07 22:49:03,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:49:04,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:49:04,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:49:12,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7573.3181, threshold: 5.7983)"
2026-01-07 22:49:12,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-07 22:49:13,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-07 22:49:13,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 55783.2466, threshold: 5.7983)"
2026-01-07 22:49:13,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-07 22:49:13,185.125.190.57,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 55782.5162, threshold: 5.7983)"
2026-01-07 22:49:45,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 43067.7754, threshold: 5.7983)"
2026-01-07 22:49:46,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 43161.9421, threshold: 5.7983)"
2026-01-07 22:49:46,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 43161.9421, threshold: 5.7983)"
2026-01-07 22:49:46,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 43067.7754, threshold: 5.7983)"
2026-01-07 22:49:47,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 43067.7754, threshold: 5.7983)"
2026-01-07 22:49:47,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 43067.7754, threshold: 5.7983)"
2026-01-07 22:49:47,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 43067.7754, threshold: 5.7983)"
2026-01-07 22:49:47,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 43161.9421, threshold: 5.7983)"
2026-01-07 22:49:48,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 43161.9421, threshold: 5.7983)"
2026-01-07 22:49:48,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 43161.9421, threshold: 5.7983)"
2026-01-07 22:49:50,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:50:00,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:50:01,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:50:01,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:50:06,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:50:06,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:50:14,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:50:14,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:50:17,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53117.2587, threshold: 5.7983)"
2026-01-07 22:50:17,185.125.190.57,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53116.5294, threshold: 5.7983)"
2026-01-07 22:50:22,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:50:22,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:50:30,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:50:30,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:50:32,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:50:37,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:50:38,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:50:42,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 60185.7081, threshold: 5.7983)"
2026-01-07 22:50:42,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 60185.0757, threshold: 5.7983)"
2026-01-07 22:50:43,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 60185.6989, threshold: 5.7983)"
2026-01-07 22:50:43,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 60218.0684, threshold: 5.7983)"
2026-01-07 22:50:43,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 60185.0665, threshold: 5.7983)"
2026-01-07 22:50:44,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 60185.0665, threshold: 5.7983)"
2026-01-07 22:50:44,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 60185.7025, threshold: 5.7983)"
2026-01-07 22:50:44,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 60185.6989, threshold: 5.7983)"
2026-01-07 22:50:42,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 60252.6918, threshold: 5.7983)"
2026-01-07 22:50:43,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 60252.6918, threshold: 5.7983)"
2026-01-07 22:50:45,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:50:45,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52205.9580, threshold: 5.7983)"
2026-01-07 22:50:46,140.82.112.21,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52205.7282, threshold: 5.7983)"
2026-01-07 22:50:53,140.82.112.21,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52205.7916, threshold: 5.7983)"
2026-01-07 22:50:53,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52205.9580, threshold: 5.7983)"
2026-01-07 22:50:54,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52205.9581, threshold: 5.7983)"
2026-01-07 22:50:54,140.82.112.21,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52205.7638, threshold: 5.7983)"
2026-01-07 22:50:54,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52205.9444, threshold: 5.7983)"
2026-01-07 22:50:54,140.82.112.21,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52205.7282, threshold: 5.7983)"
2026-01-07 22:50:55,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52205.9444, threshold: 5.7983)"
2026-01-07 22:50:55,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:50:55,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:51:00,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:51:03,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:51:10,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:51:10,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:51:11,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:51:13,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7573.3181, threshold: 5.7983)"
2026-01-07 22:51:13,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-07 22:51:14,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42568.3220, threshold: 5.7983)"
2026-01-07 22:51:14,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-07 22:51:15,185.125.190.57,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42567.5876, threshold: 5.7983)"
2026-01-07 22:51:15,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-07 22:51:17,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:51:18,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:51:37,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 55921.8381, threshold: 5.7983)"
2026-01-07 22:51:37,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 55921.2119, threshold: 5.7983)"
2026-01-07 22:51:38,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 55921.8282, threshold: 5.7983)"
2026-01-07 22:51:38,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 55956.6642, threshold: 5.7983)"
2026-01-07 22:51:38,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 55921.2020, threshold: 5.7983)"
2026-01-07 22:51:39,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 55921.2020, threshold: 5.7983)"
2026-01-07 22:51:39,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 55921.8864, threshold: 5.7983)"
2026-01-07 22:51:39,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 55921.8282, threshold: 5.7983)"
2026-01-07 22:51:40,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 55993.9227, threshold: 5.7983)"
2026-01-07 22:51:40,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 55993.9227, threshold: 5.7983)"
2026-01-07 22:51:43,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 35727.3829, threshold: 5.7983)"
2026-01-07 22:52:16,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 45570.3010, threshold: 5.7983)"
2026-01-07 22:52:16,185.125.190.57,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 45569.5690, threshold: 5.7983)"
2026-01-07 22:52:33,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49790.0640, threshold: 5.7983)"
2026-01-07 22:52:33,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49789.4510, threshold: 5.7983)"
2026-01-07 22:52:34,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49790.0529, threshold: 5.7983)"
2026-01-07 22:52:34,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49829.1759, threshold: 5.7983)"
2026-01-07 22:52:36,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49789.4398, threshold: 5.7983)"
2026-01-07 22:52:36,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49789.4398, threshold: 5.7983)"
2026-01-07 22:52:37,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49790.2086, threshold: 5.7983)"
2026-01-07 22:52:37,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49790.0529, threshold: 5.7983)"
2026-01-07 22:52:38,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49871.0124, threshold: 5.7983)"
2026-01-07 22:52:38,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49871.0124, threshold: 5.7983)"
2026-01-07 22:52:45,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 54531.2521, threshold: 5.7983)"
2026-01-07 22:52:46,185.125.190.57,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 54530.5231, threshold: 5.7983)"
2026-01-07 22:53:14,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 55099.2496, threshold: 5.7983)"
2026-01-07 22:53:14,185.125.190.57,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 55098.5190, threshold: 5.7983)"
2026-01-07 22:53:14,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7573.3181, threshold: 5.7983)"
2026-01-07 22:53:15,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-07 22:53:15,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-07 22:53:15,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-07 22:53:29,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 38220.1052, threshold: 5.7983)"
2026-01-07 22:53:29,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 38220.6732, threshold: 5.7983)"
2026-01-07 22:53:29,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 38271.6248, threshold: 5.7983)"
2026-01-07 22:53:29,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 38220.0907, threshold: 5.7983)"
2026-01-07 22:53:30,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 38220.0907, threshold: 5.7983)"
2026-01-07 22:53:30,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 38221.0921, threshold: 5.7983)"
2026-01-07 22:53:30,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 38220.6732, threshold: 5.7983)"
2026-01-07 22:53:31,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 38326.0796, threshold: 5.7983)"
2026-01-07 22:53:31,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 38326.0796, threshold: 5.7983)"
2026-01-07 22:53:32,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 38326.0796, threshold: 5.7983)"
2026-01-07 22:53:47,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50433.2723, threshold: 5.7983)"
2026-01-07 22:53:47,185.125.190.57,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50432.5402, threshold: 5.7983)"
2026-01-07 22:54:10,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:54:12,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-07 22:54:17,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50184.2737, threshold: 5.7983)"
2026-01-07 22:54:18,185.125.190.57,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50183.5424, threshold: 5.7983)"
2026-01-07 22:54:24,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 43734.3493, threshold: 5.7983)"
2026-01-07 22:54:25,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 43733.7502, threshold: 5.7983)"
2026-01-07 22:54:25,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 43734.3366, threshold: 5.7983)"
2026-01-07 22:54:25,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 43778.8717, threshold: 5.7983)"
2026-01-07 22:54:26,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 43733.7376, threshold: 5.7983)"
2026-01-07 22:54:26,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 43734.6127, threshold: 5.7983)"
2026-01-07 22:54:26,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 43734.3366, threshold: 5.7983)"
2026-01-07 22:54:26,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 43826.4842, threshold: 5.7983)"
2026-01-07 22:54:27,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 43826.4842, threshold: 5.7983)"
2026-01-07 22:54:27,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 43826.4842, threshold: 5.7983)"
2026-01-07 22:54:47,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 37484.3651, threshold: 5.7983)"
